date,player_id,player_name,team,prop_type,lineup_status,lineup_position,verdict,logged_at,actual_result,actual_stat_value,model_probability,sportsbook_odds,sportsbook_line,implied_probability,edge,best_book,xba,xwoba,hard_hit_pct,sweet_spot_pct,whiff_pct,ev50,exit_velocity,barrel_pct,hr_fb_ratio,launch_angle_pct,pitcher_xera,pitcher_hr9,park_factor,platoon_adv,weather_adjustment
2026-05-04,624413,Pete Alonso,BAL,hit,official,4,NO,2026-05-04T22:36:08.627238+00:00,1,1.0,0.621,+1,0.5,0.9901,-0.3691,DraftKings,0.237,0.353,0.567,0.322,0.273,103.16058,95.3,0.068,0.0,0.0,2.38,0.22,0.5714285714285714,0.38,0.0
2026-05-04,624585,Jorge Soler,LAA,hit,probable_recent,4,LEAN,2026-05-04T22:36:08.627238+00:00,0,0.0,0.624,+1,0.5,0.9901,-0.3661,DraftKings,0.222,0.328,0.44,0.373,0.349,101.099031316,88.5,0.067,0.0,0.0,4.53,0.49,0.5714285714285714,0.38,0.0
2026-05-04,630105,Jake Cronenworth,SD,hit,probable_recent,9,NO,2026-05-04T22:36:08.629246+00:00,0,0.0,0.5902,+1,0.5,0.9901,-0.3999,DraftKings,0.222,0.306,0.333,0.292,0.24,98.462801143,87.6,0.036,0.0,0.0,0.0,0.0,0.5714285714285714,0.62,0.0
2026-05-04,641343,Jake Bauers,MIL,hit,official,5,YES,2026-05-04T22:36:08.623649+00:00,1,1.0,0.6483,+1,0.5,0.9901,-0.3418,DraftKings,0.254,0.328,0.529,0.271,0.255,103.105237442,92.6,0.065,0.0,0.0,6.01,1.84,0.5714285714285714,0.62,0.0
2026-05-04,641355,Cody Bellinger,NYY,hit,official,3,LEAN,2026-05-04T22:36:08.623649+00:00,1,1.0,0.6428,+1,0.5,0.9901,-0.3473,DraftKings,0.281,0.369,0.402,0.392,0.19,99.044769412,89.2,0.056,0.0,0.0,4.09,0.79,0.5714285714285714,0.62,0.0
2026-05-04,641487,J.P. Crawford,SEA,hit,probable_recent,5,LEAN,2026-05-04T22:36:08.623649+00:00,1,1.0,0.6385,+1,0.5,0.9901,-0.3516,DraftKings,0.265,0.376,0.373,0.373,0.164,99.319140556,89.2,0.061,0.0,0.0,4.78,2.19,0.5714285714285714,0.62,0.0
2026-05-04,641598,Mitch Garver,SEA,hit,probable_recent,8,NO,2026-05-05T21:51:30.926500+00:00,0,0.0,0.6135,,,,,,0.182,0.304,0.536,0.179,0.344,102.105703571,91.1,0.038,0.0,0.0,5.13,2.08,0.5714285714285714,0.38,0.0
2026-05-04,641857,Ryan McMahon,NYY,hit,official,8,LEAN,2026-05-04T22:36:08.627238+00:00,1,1.0,0.6241,+1,0.5,0.9901,-0.366,DraftKings,0.215,0.298,0.538,0.308,0.325,101.491672308,92.0,0.067,0.0,0.0,4.09,0.79,0.5714285714285714,0.62,0.0
2026-05-04,642201,Eli White,ATL,hit,probable_recent,6,NO,2026-05-04T22:36:08.629246+00:00,1,1.0,0.6107,+2,0.5,0.9804,-0.3697,BetMGM,0.242,0.271,0.268,0.39,0.265,95.9318105,86.0,0.057,0.0,0.0,3.77,0.95,0.5714285714285714,0.38,0.0
2026-05-04,642715,Willy Adames,SF,hit,probable_recent,6,NO,2026-05-04T22:36:08.627238+00:00,1,1.0,0.6187,+1,0.5,0.9901,-0.3714,DraftKings,0.209,0.266,0.4,0.344,0.266,99.012797333,88.7,0.057,0.0,0.0,5.08,0.8,0.5714285714285714,0.38,0.0
2026-05-04,643217,Andrew Benintendi,CWS,hit,probable_recent,6,LEAN,2026-05-05T21:51:30.923332+00:00,1,4.0,0.6411,,,,,,0.247,0.305,0.565,0.42,0.341,99.565393824,89.4,0.071,0.0,0.0,3.89,0.96,0.5714285714285714,0.62,0.0
2026-05-04,643289,Mauricio Dubón,ATL,hit,probable_recent,1,NO,2026-05-04T22:36:08.627238+00:00,0,0.0,0.6219,,,,,,0.256,0.311,0.303,0.354,0.177,97.0439538,87.2,0.046,0.0,0.0,3.77,0.95,0.5714285714285714,0.38,0.0
2026-05-04,645277,Ozzie Albies,ATL,hit,probable_recent,3,LEAN,2026-05-04T22:36:08.627238+00:00,1,1.0,0.625,+1,0.5,0.9901,-0.3651,DraftKings,0.267,0.32,0.289,0.364,0.229,97.212467213,86.9,0.033,0.0,0.0,3.77,0.95,0.5714285714285714,0.55,0.0
2026-05-04,646240,Rafael Devers,SF,hit,probable_recent,2,LEAN,2026-05-04T22:36:08.625494+00:00,1,1.0,0.6291,+1,0.5,0.9901,-0.361,DraftKings,0.214,0.263,0.427,0.315,0.317,101.035970682,89.5,0.05,0.0,0.0,5.08,0.8,0.5714285714285714,0.62,0.0
2026-05-04,647304,Josh Naylor,SEA,hit,probable_recent,3,LEAN,2026-05-04T22:36:08.625494+00:00,1,2.0,0.6345,+1,0.5,0.9901,-0.3556,DraftKings,0.254,0.313,0.373,0.333,0.236,98.260973922,87.3,0.051,0.0,0.0,4.78,2.19,0.5714285714285714,0.62,0.0
2026-05-04,650333,Luis Arraez,SF,hit,probable_recent,4,LEAN,2026-05-04T22:36:08.623649+00:00,1,2.0,0.6375,+2,0.5,0.9804,-0.3429,DraftKings,0.3,0.307,0.195,0.359,0.082,93.857273016,86.9,0.0,0.0,0.0,5.08,0.8,0.5714285714285714,0.62,0.0
2026-05-04,650489,Willi Castro,COL,hit,official,5,NO,2026-05-04T22:36:08.629246+00:00,1,1.0,0.6058,+2,0.5,0.9804,-0.3746,DraftKings,0.21,0.274,0.439,0.281,0.319,100.397231724,89.0,0.041,0.0,0.0,2.75,0.57,0.5714285714285714,0.55,0.0
2026-05-04,650490,Yandy Díaz,TB,hit,official,4,YES,2026-05-04T22:36:08.623649+00:00,0,0.0,0.6522,,,,,,0.312,0.381,0.45,0.287,0.138,102.099714706,90.3,0.044,0.0,0.0,5.49,2.33,0.5714285714285714,0.38,0.0
2026-05-04,650859,Luis Rengifo,MIL,hit,official,8,LEAN,2026-05-04T22:36:08.625494+00:00,1,1.0,0.6299,+1,0.5,0.9901,-0.3602,DraftKings,0.233,0.286,0.368,0.31,0.174,98.252687907,87.4,0.056,0.0,0.0,6.01,1.84,0.5714285714285714,0.55,0.0
2026-05-04,655316,Andruw Monasterio,BOS,hit,official,9,YES,2026-05-04T22:36:08.623649+00:00,1,1.0,0.6504,,,,,,0.277,0.342,0.459,0.459,0.183,99.219497778,90.9,0.059,0.0,0.0,5.89,1.32,0.5714285714285714,0.38,0.0
2026-05-04,656537,Derek Hill,CWS,hit,probable_recent,8,NO,2026-05-05T21:51:30.926500+00:00,0,0.0,0.6173,,,,,,0.257,0.323,0.32,0.4,0.314,97.168822,86.4,0.044,0.0,0.0,3.89,0.96,0.5714285714285714,0.38,0.0
2026-05-04,656555,Rhys Hoskins,CLE,hit,official,4,LEAN,2026-05-04T22:36:08.625494+00:00,0,0.0,0.6315,+1,0.5,0.9901,-0.3586,DraftKings,0.187,0.312,0.479,0.354,0.32,100.454369583,90.5,0.053,0.0,0.0,4.53,0.96,0.5714285714285714,0.38,0.0
2026-05-04,656582,Connor Joe,SEA,hit,probable_recent,7,LEAN,2026-05-04T22:36:08.623649+00:00,0,0.0,0.6448,,,,,,0.253,0.351,0.538,0.462,0.211,102.579714286,94.7,0.095,0.0,0.0,4.78,2.19,0.5714285714285714,0.38,0.0
2026-05-04,656941,Kyle Schwarber,PHI,hit,official,2,LEAN,2026-05-04T22:36:08.625494+00:00,0,0.0,0.6272,+1,0.5,0.9901,-0.3629,DraftKings,0.225,0.384,0.493,0.333,0.323,102.786765263,92.8,0.099,0.0,0.0,3.51,0.55,0.5714285714285714,0.62,0.0
2026-05-04,657041,Lane Thomas,KC,hit,official,6,LEAN,2026-05-04T22:36:08.623649+00:00,0,0.0,0.6386,+1,0.5,0.9901,-0.3515,DraftKings,0.237,0.331,0.396,0.396,0.201,97.87527375,85.6,0.013,0.0,0.0,4.27,1.27,0.5714285714285714,0.38,0.0
2026-05-04,657656,Ramón Laureano,SD,hit,probable_recent,1,NO,2026-05-04T22:36:08.629246+00:00,1,1.0,0.6093,,,,,,0.236,0.319,0.45,0.338,0.295,100.7633585,89.3,0.083,0.0,0.0,0.0,0.0,0.5714285714285714,0.38,0.0
2026-05-04,657757,Gavin Sheets,SD,hit,probable_recent,6,NO,2026-05-05T21:51:30.926500+00:00,0,0.0,0.6169,,,,,,0.239,0.311,0.443,0.329,0.199,100.387316571,89.1,0.071,0.0,0.0,2.43,1.29,0.5714285714285714,0.62,0.0
2026-05-04,660162,Yoán Moncada,LAA,hit,probable_recent,5,NO,2026-05-05T21:51:30.926500+00:00,0,0.0,0.6056,,,,,,0.163,0.277,0.415,0.34,0.291,100.703179231,90.1,0.046,0.0,0.0,4.22,0.41,0.5714285714285714,0.55,0.0
2026-05-04,660271,Shohei Ohtani,LAD,hit,probable_recent,1,NO,2026-05-04T22:36:08.629246+00:00,0,0.0,0.61,+2,0.5,0.9804,-0.3704,DraftKings,0.183,0.239,0.378,0.203,0.314,75.3,87.3,0.017,0.0,0.0,4.44,1.2,0.5714285714285714,0.62,0.0
2026-05-04,660821,Jesús Sánchez,TOR,hit,official,4,LEAN,2026-05-04T22:36:08.623649+00:00,1,1.0,0.6444,,,,,,0.288,0.338,0.506,0.31,0.232,102.094991364,93.2,0.061,0.0,0.0,3.85,0.73,0.5714285714285714,0.62,0.0
2026-05-04,660844,Leo Rivas,SEA,hit,probable_recent,9,NO,2026-05-04T22:36:08.631250+00:00,0,0.0,0.5867,+1,0.5,0.9901,-0.4034,DraftKings,0.155,0.245,0.13,0.352,0.24,93.389315926,86.4,1.0,0.0,0.0,4.78,2.19,0.5714285714285714,0.55,0.0
2026-05-04,661388,William Contreras,MIL,hit,official,4,YES,2026-05-04T22:36:08.623649+00:00,1,1.0,0.648,+2,0.5,0.9804,-0.3324,DraftKings,0.288,0.351,0.431,0.284,0.149,100.786190182,89.8,0.058,0.0,0.0,6.01,1.84,0.5714285714285714,0.38,0.0
2026-05-04,662139,Daulton Varsho,TOR,hit,official,6,LEAN,2026-05-04T22:36:08.627238+00:00,0,0.0,0.6234,+1,0.5,0.9901,-0.3667,BetMGM,0.251,0.311,0.341,0.352,0.202,97.849396667,85.4,0.049,0.0,0.0,3.85,0.73,0.5714285714285714,0.62,0.0
2026-05-04,663330,Jahmai Jones,DET,hit,official,1,LEAN,2026-05-04T22:36:08.623649+00:00,0,0.0,0.6392,+2,0.5,0.9804,-0.3412,BetMGM,0.295,0.384,0.56,0.4,0.27,103.345804615,93.7,0.128,0.0,0.0,1.8,0.84,0.5714285714285714,0.38,0.0
2026-05-04,663538,Nico Hoerner,CHC,hit,official,1,NO,2026-05-04T22:36:08.627238+00:00,1,1.0,0.6178,+2,0.5,0.9804,-0.3626,DraftKings,0.297,0.343,0.264,0.405,0.104,95.9697505,86.4,0.02,0.0,0.0,0.0,0.0,0.5714285714285714,0.38,0.0
2026-05-04,663586,Austin Riley,ATL,hit,probable_recent,5,NO,2026-05-04T22:36:08.629246+00:00,1,2.0,0.6095,+1,0.5,0.9901,-0.3806,DraftKings,0.21,0.292,0.457,0.266,0.343,101.476584681,90.7,0.054,0.0,0.0,3.77,0.95,0.5714285714285714,0.38,0.0
2026-05-04,663647,Ke'Bryan Hayes,CIN,hit,official,9,NO,2026-05-04T22:36:08.627238+00:00,1,1.0,0.6174,+1,0.5,0.9901,-0.3727,DraftKings,0.237,0.307,0.414,0.371,0.209,100.064161515,91.8,0.089,0.0,0.0,3.79,0.76,0.5714285714285714,0.38,0.0
2026-05-04,663656,Kyle Tucker,LAD,hit,probable_recent,4,LEAN,2026-05-04T22:36:08.625494+00:00,1,2.0,0.6328,+1,0.5,0.9901,-0.3573,DraftKings,0.236,0.316,0.42,0.38,0.229,98.9184674,89.3,0.048,0.0,0.0,4.44,1.2,0.5714285714285714,0.62,0.0
2026-05-04,663743,Nick Fortes,TB,hit,official,8,LEAN,2026-05-04T22:36:08.623649+00:00,1,1.0,0.6362,+1,0.5,0.9901,-0.3539,DraftKings,0.275,0.3,0.425,0.274,0.149,100.755563889,87.4,0.011,0.0,0.0,5.49,2.33,0.5714285714285714,0.38,0.0
2026-05-04,663757,Trent Grisham,NYY,hit,official,1,LEAN,2026-05-04T22:36:08.623649+00:00,1,2.0,0.6362,+1,0.5,0.9901,-0.3539,DraftKings,0.235,0.365,0.518,0.282,0.159,101.503458837,91.8,0.094,0.0,0.0,4.09,0.79,0.5714285714285714,0.62,0.0
2026-05-04,663837,Matt Vierling,DET,hit,official,2,NO,2026-05-04T22:36:08.629246+00:00,0,0.0,0.6097,+1,0.5,0.9901,-0.3804,BetMGM,0.246,0.286,0.379,0.345,0.178,98.559441724,87.8,0.026,0.0,0.0,1.8,0.84,0.5714285714285714,0.38,0.0
2026-05-04,663886,Tyler Stephenson,CIN,hit,official,7,LEAN,2026-05-04T22:36:08.627238+00:00,1,1.0,0.6241,+1,0.5,0.9901,-0.366,DraftKings,0.225,0.343,0.545,0.345,0.267,101.382855556,93.5,0.086,0.0,0.0,3.79,0.76,0.5714285714285714,0.38,0.0
2026-05-04,663993,Nathaniel Lowe,CIN,hit,official,5,YES,2026-05-04T22:36:08.620766+00:00,0,0.0,0.6552,+1,0.5,0.9901,-0.3349,DraftKings,0.29,0.391,0.521,0.5,0.206,102.291442174,91.3,0.101,0.0,0.0,3.79,0.76,0.5714285714285714,0.62,0.0
2026-05-04,664023,Ian Happ,CHC,hit,official,4,NO,2026-05-04T22:36:08.629246+00:00,0,0.0,0.5988,+1,0.5,0.9901,-0.3913,DraftKings,0.214,0.359,0.4,0.338,0.344,101.27487425,89.3,0.082,0.0,0.0,0.0,0.0,0.5714285714285714,0.55,0.0
2026-05-04,664702,Myles Straw,TOR,hit,official,7,LEAN,2026-05-04T22:36:08.625494+00:00,1,1.0,0.6329,+1,0.5,0.9901,-0.3572,DraftKings,0.322,0.366,0.298,0.34,0.103,97.668386364,88.5,0.051,0.0,0.0,3.85,0.73,0.5714285714285714,0.38,0.0
2026-05-04,664761,Alec Bohm,PHI,hit,official,7,NO,2026-05-04T22:36:08.629246+00:00,0,0.0,0.6102,+1,0.5,0.9901,-0.3799,DraftKings,0.217,0.27,0.378,0.378,0.182,98.828244898,88.9,0.8,0.0,0.0,3.51,0.55,0.5714285714285714,0.38,0.0
2026-05-04,665487,Fernando Tatis Jr.,SD,hit,probable_recent,2,LEAN,2026-05-05T21:51:30.923332+00:00,0,0.0,0.6394,,,,,,0.276,0.352,0.609,0.38,0.314,105.680288043,93.0,0.084,0.0,0.0,2.43,1.29,0.5714285714285714,0.38,0.0
2026-05-04,665489,Vladimir Guerrero Jr.,TOR,hit,official,3,LEAN,2026-05-04T22:36:08.623649+00:00,1,1.0,0.6447,+1,0.5,0.9901,-0.3454,BetMGM,0.317,0.382,0.45,0.321,0.205,103.065968182,91.6,0.083,0.0,0.0,3.85,0.73,0.5714285714285714,0.38,0.0
2026-05-04,665742,Juan Soto,NYM,hit,official,1,YES,2026-05-04T22:36:08.620766+00:00,0,0.0,0.6656,+1,0.5,0.9901,-0.3245,DraftKings,0.301,0.431,0.509,0.386,0.213,103.569737143,92.7,0.159,0.0,0.0,5.53,1.41,0.5714285714285714,0.62,0.0
2026-05-04,665750,Leody Taveras,BAL,hit,official,6,NO,2026-05-04T22:36:08.627238+00:00,1,1.0,0.6191,+1,0.5,0.9901,-0.371,DraftKings,0.261,0.357,0.357,0.429,0.26,98.817803929,87.3,0.035,0.0,0.0,2.38,0.22,0.5714285714285714,0.55,0.0
2026-05-04,665862,Jazz Chisholm Jr.,NYY,hit,official,5,NO,2026-05-04T22:36:08.629246+00:00,1,1.0,0.6103,+1,0.5,0.9901,-0.3798,DraftKings,0.203,0.281,0.398,0.241,0.296,99.81328275,89.6,0.037,0.0,0.0,4.09,0.79,0.5714285714285714,0.62,0.0
2026-05-04,665926,Andrés Giménez,TOR,hit,official,8,NO,2026-05-04T22:36:08.629246+00:00,1,1.0,0.6021,,,,,,0.224,0.255,0.271,0.25,0.213,96.000346383,86.0,0.025,0.0,0.0,3.85,0.73,0.5714285714285714,0.62,0.0
2026-05-04,665966,Carlos Narváez,BOS,hit,official,8,LEAN,2026-05-04T22:36:08.625494+00:00,0,0.0,0.6302,,,,,,0.216,0.266,0.449,0.388,0.266,99.967794167,92.6,0.068,0.0,0.0,5.89,1.32,0.5714285714285714,0.38,0.0
2026-05-04,666018,Jonathan Aranda,TB,hit,official,5,LEAN,2026-05-04T22:36:08.623649+00:00,1,3.0,0.6407,+1,0.5,0.9901,-0.3494,BetMGM,0.242,0.35,0.402,0.414,0.236,99.538117727,89.8,0.063,0.0,0.0,5.49,2.33,0.5714285714285714,0.62,0.0
2026-05-04,666023,Freddy Fermin,SD,hit,probable_recent,8,NO,2026-05-04T22:36:08.631250+00:00,0,0.0,0.5779,+1,0.5,0.9901,-0.4122,DraftKings,0.195,0.282,0.341,0.293,0.282,96.866155714,87.2,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.38,0.0
2026-05-04,666139,Josh Lowe,LAA,hit,probable_recent,6,NO,2026-05-04T22:36:08.629246+00:00,0,0.0,0.605,+1,0.5,0.9901,-0.3851,DraftKings,0.186,0.254,0.317,0.302,0.258,96.892684194,87.6,0.052,0.0,0.0,4.53,0.49,0.5714285714285714,0.62,0.0
2026-05-04,666152,David Hamilton,MIL,hit,official,9,NO,2026-05-04T22:36:08.627238+00:00,0,0.0,0.6184,+1,0.5,0.9901,-0.3717,DraftKings,0.23,0.305,0.273,0.194,0.2,96.444763704,84.6,0.02,0.0,0.0,6.01,1.84,0.5714285714285714,0.62,0.0
2026-05-04,666160,Mickey Moniak,COL,hit,official,1,LEAN,2026-05-04T22:36:08.627238+00:00,1,2.0,0.6242,+2,0.5,0.9804,-0.3562,DraftKings,0.248,0.354,0.425,0.329,0.284,100.382055946,90.3,0.103,0.0,0.0,2.75,0.57,0.5714285714285714,0.62,0.0
2026-05-04,666176,Jo Adell,LAA,hit,probable_recent,5,LEAN,2026-05-04T22:36:08.625494+00:00,1,1.0,0.6316,+1,0.5,0.9901,-0.3585,DraftKings,0.267,0.311,0.45,0.279,0.247,101.560483455,90.2,0.04,0.0,0.0,4.53,0.49,0.5714285714285714,0.38,0.0
2026-05-04,666181,Will Benson,CIN,hit,official,8,NO,2026-05-04T22:36:08.629246+00:00,1,1.0,0.5959,+1,0.5,0.9901,-0.3942,DraftKings,0.176,0.287,0.344,0.313,0.346,99.477388667,90.4,0.07,0.0,0.0,3.79,0.76,0.5714285714285714,0.62,0.0
2026-05-04,666182,Bo Bichette,NYM,hit,official,2,YES,2026-05-04T22:36:08.623649+00:00,0,0.0,0.6521,+1,0.5,0.9901,-0.338,BetMGM,0.289,0.319,0.478,0.327,0.197,101.628471754,91.8,0.027,0.0,0.0,5.53,1.41,0.5714285714285714,0.38,0.0
2026-05-04,666310,Bo Naylor,CLE,hit,official,8,LEAN,2026-05-04T22:36:08.623649+00:00,0,0.0,0.6354,+1,0.5,0.9901,-0.3547,DraftKings,0.215,0.294,0.396,0.345,0.153,99.685873929,89.4,0.075,0.0,0.0,4.53,0.96,0.5714285714285714,0.62,0.0
2026-05-04,666624,Christopher Morel,MIA,hit,official,6,LEAN,2026-05-04T22:36:08.623649+00:00,1,1.0,0.637,+1,0.5,0.9901,-0.3531,DraftKings,0.256,0.311,0.571,0.286,0.412,102.6049875,0.0,0.0,0.0,0.0,4.85,1.72,0.5714285714285714,0.38,0.0
2026-05-04,666969,Adolis García,PHI,hit,official,4,LEAN,2026-05-04T22:36:08.625494+00:00,1,2.0,0.6309,,,,,,0.254,0.326,0.512,0.36,0.295,101.50532907,92.9,0.06,0.0,0.0,3.51,0.55,0.5714285714285714,0.38,0.0
2026-05-04,668227,Randy Arozarena,SEA,hit,probable_recent,4,LEAN,2026-05-04T22:36:08.623649+00:00,1,1.0,0.635,+1,0.5,0.9901,-0.3551,DraftKings,0.256,0.332,0.419,0.387,0.261,100.331125957,90.6,0.041,0.0,0.0,4.78,2.19,0.5714285714285714,0.38,0.0
2026-05-04,668709,JJ Bleday,CIN,hit,official,2,YES,2026-05-04T22:36:08.620766+00:00,1,1.0,0.6811,+1,0.5,0.9901,-0.309,DraftKings,0.445,0.544,0.538,0.769,0.308,103.884871429,94.5,0.05,0.0,0.0,3.79,0.76,0.5714285714285714,0.62,0.0
2026-05-04,668715,Spencer Steer,CIN,hit,official,6,LEAN,2026-05-04T22:36:08.625494+00:00,1,2.0,0.6289,+1,0.5,0.9901,-0.3612,DraftKings,0.262,0.374,0.408,0.421,0.254,100.481983889,90.3,0.108,0.0,0.0,3.79,0.76,0.5714285714285714,0.38,0.0
2026-05-04,668723,Ryan Vilade,TB,hit,official,3,LEAN,2026-05-04T22:36:08.627238+00:00,1,1.0,0.6233,+1,0.5,0.9901,-0.3668,BetMGM,0.228,0.258,0.281,0.375,0.213,97.50552125,88.9,0.0,0.0,0.0,5.49,2.33,0.5714285714285714,0.38,0.0
2026-05-04,668901,Mark Vientos,NYM,hit,official,4,LEAN,2026-05-04T22:36:08.623649+00:00,1,1.0,0.6372,+2,0.5,0.9804,-0.3432,DraftKings,0.25,0.317,0.429,0.365,0.313,100.313525,89.3,0.055,0.0,0.0,5.53,1.41,0.5714285714285714,0.38,0.0
2026-05-04,668930,Brice Turang,MIL,hit,official,3,YES,2026-05-04T22:36:08.620766+00:00,1,3.0,0.6675,+2,0.5,0.9804,-0.3129,DraftKings,0.292,0.419,0.518,0.422,0.181,102.474860732,92.7,0.065,0.0,0.0,6.01,1.84,0.5714285714285714,0.62,0.0
2026-05-04,668939,Adley Rutschman,BAL,hit,official,2,NO,2026-05-04T22:36:08.627238+00:00,1,1.0,0.6217,+1,0.5,0.9901,-0.3684,DraftKings,0.24,0.301,0.443,0.344,0.122,99.310944516,88.6,0.053,0.0,0.0,2.38,0.22,0.5714285714285714,0.55,0.0
2026-05-04,669003,Garrett Mitchell,MIL,hit,official,1,LEAN,2026-05-04T22:36:08.623649+00:00,0,0.0,0.6367,+1,0.5,0.9901,-0.3534,DraftKings,0.213,0.339,0.451,0.314,0.396,103.6975104,90.0,0.061,0.0,0.0,6.01,1.84,0.5714285714285714,0.62,0.0
2026-05-04,669004,MJ Melendez,NYM,hit,official,3,LEAN,2026-05-04T22:36:08.623649+00:00,0,0.0,0.6437,+2,0.5,0.9804,-0.3367,DraftKings,0.203,0.288,0.636,0.318,0.333,104.085737273,97.0,0.077,0.0,0.0,5.53,1.41,0.5714285714285714,0.62,0.0
2026-05-04,669016,Brandon Marsh,PHI,hit,official,5,LEAN,2026-05-04T22:36:08.623649+00:00,1,1.0,0.6466,+1,0.5,0.9901,-0.3435,DraftKings,0.281,0.333,0.5,0.44,0.197,100.800806429,91.1,0.044,0.0,0.0,3.51,0.55,0.5714285714285714,0.62,0.0
2026-05-04,669065,Kyle Stowers,MIA,hit,official,2,LEAN,2026-05-04T22:36:08.623649+00:00,1,2.0,0.646,+1,0.5,0.9901,-0.3441,DraftKings,0.251,0.305,0.576,0.273,0.292,100.531080588,91.4,0.019,0.0,0.0,4.85,1.72,0.5714285714285714,0.62,0.0
2026-05-04,669224,Austin Wells,NYY,hit,official,7,LEAN,2026-05-04T22:36:08.627238+00:00,0,0.0,0.6255,+1,0.5,0.9901,-0.3646,DraftKings,0.235,0.328,0.484,0.274,0.251,101.161156667,91.6,0.031,0.0,0.0,4.09,0.79,0.5714285714285714,0.62,0.0
2026-05-04,669236,Jeremiah Jackson,BAL,hit,official,8,NO,2026-05-04T22:36:08.629246+00:00,1,1.0,0.6036,+1,0.5,0.9901,-0.3865,DraftKings,0.254,0.3,0.357,0.31,0.288,100.095414286,88.8,0.063,0.0,0.0,2.38,0.22,0.5714285714285714,0.38,0.0
2026-05-04,669257,Will Smith,LAD,hit,probable_recent,3,LEAN,2026-05-05T21:51:30.923332+00:00,1,3.0,0.6431,,,,,,0.277,0.372,0.378,0.427,0.153,99.780737317,89.1,0.107,0.0,0.0,4.93,1.15,0.5714285714285714,0.38,0.0
2026-05-04,669357,Nolan Gorman,STL,hit,official,5,LEAN,2026-05-04T22:36:08.627238+00:00,1,2.0,0.6242,+1,0.5,0.9901,-0.3659,DraftKings,0.213,0.295,0.438,0.375,0.328,100.43239525,88.0,0.056,0.0,0.0,4.27,0.64,0.5714285714285714,0.62,0.0
2026-05-04,669364,Xavier Edwards,MIA,hit,official,4,YES,2026-05-04T22:36:08.623649+00:00,1,1.0,0.6466,+2,0.5,0.9804,-0.3338,BetMGM,0.293,0.363,0.387,0.369,0.149,97.688189273,88.5,0.041,0.0,0.0,4.85,1.72,0.5714285714285714,0.55,0.0
2026-05-04,669477,Casey Schmitt,SF,hit,probable_recent,3,YES,2026-05-04T22:36:08.623649+00:00,1,1.0,0.6499,,,,,,0.285,0.37,0.458,0.41,0.223,101.017665366,89.1,0.115,0.0,0.0,5.08,0.8,0.5714285714285714,0.38,0.0
2026-05-04,670097,Zack Short,DET,hit,official,9,NO,2026-05-04T22:36:08.631250+00:00,0,0.0,0.5529,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.84,0.5714285714285714,0.38,0.0
2026-05-04,670541,Yordan Alvarez,HOU,hit,probable_recent,2,YES,2026-05-04T22:36:08.620766+00:00,1,2.0,0.6721,+1,0.5,0.9901,-0.318,DraftKings,0.36,0.51,0.504,0.452,0.198,105.042131034,93.8,0.127,0.0,0.0,3.98,0.96,0.5714285714285714,0.62,0.0
2026-05-04,670623,Isaac Paredes,HOU,hit,probable_recent,3,NO,2026-05-04T22:36:08.629246+00:00,1,1.0,0.6133,+1,0.5,0.9901,-0.3768,DraftKings,0.239,0.314,0.267,0.344,0.178,96.370635333,87.6,0.024,0.0,0.0,3.98,0.96,0.5714285714285714,0.38,0.0
2026-05-04,670764,Taylor Walls,TB,hit,official,9,NO,2026-05-04T22:36:08.629246+00:00,1,1.0,0.5884,+1,0.5,0.9901,-0.4017,DraftKings,0.162,0.23,0.157,0.255,0.216,93.373537391,82.0,0.0,0.0,0.0,5.49,2.33,0.5714285714285714,0.55,0.0
2026-05-04,670770,TJ Friedl,CIN,hit,official,1,NO,2026-05-04T22:36:08.629246+00:00,0,0.0,0.6069,+1,0.5,0.9901,-0.3832,DraftKings,0.199,0.254,0.304,0.283,0.24,97.70895775,87.8,0.015,0.0,0.0,3.79,0.76,0.5714285714285714,0.62,0.0
2026-05-04,671056,Iván Herrera,STL,hit,official,2,LEAN,2026-05-04T22:36:08.625494+00:00,1,2.0,0.6343,,,,,,0.266,0.384,0.469,0.271,0.208,102.403194167,90.8,0.051,0.0,0.0,4.27,0.64,0.5714285714285714,0.38,0.0
2026-05-04,671218,Heliot Ramos,SF,hit,probable_recent,1,YES,2026-05-04T22:36:08.623649+00:00,1,1.0,0.6532,+1,0.5,0.9901,-0.3369,DraftKings,0.282,0.337,0.541,0.353,0.282,104.762292683,93.4,0.1,0.0,0.0,5.08,0.8,0.5714285714285714,0.38,0.0
2026-05-04,671289,Tyler Freeman,COL,hit,official,2,LEAN,2026-05-04T22:36:08.627238+00:00,0,0.0,0.624,+2,0.5,0.9804,-0.3564,BetMGM,0.297,0.35,0.315,0.315,0.128,97.98735,87.7,0.0,0.0,0.0,2.75,0.57,0.5714285714285714,0.38,0.0
2026-05-04,671739,Michael Harris II,ATL,hit,probable_recent,7,YES,2026-05-05T21:51:30.923332+00:00,0,0.0,0.6636,,,,,,0.34,0.439,0.575,0.299,0.267,106.058655581,95.2,0.14,0.0,0.0,4.77,1.64,0.5714285714285714,0.62,0.0
